0,1,2,3,4
13,1200.0,0,1882.2514285714285,2.30304
13,1500.0,0,2182.2514285714287,2.30304
13,1800.0,0,2482.2514285714287,2.30304
6,2700.0,0,3324.2057142857143,0.67776
6,3000.0,0,3624.2057142857143,0.67776
6,3300.0,0,3924.2057142857143,0.67776
6,3600.0,0,4224.205714285714,0.67776
10,6000.0,0,6603.471428571429,0.09720000000000001
10,6300.0,0,6903.471428571429,0.09720000000000001
10,6600.0,0,7203.471428571429,0.09720000000000001
28,12000.0,0,12640.067142857142,1.1218800000000002
28,12300.0,0,12940.067142857142,1.1218800000000002
28,12600.0,0,13240.067142857142,1.1218800000000002
28,12900.0,0,13540.067142857142,1.1218800000000002
2,15900.0,0,16514.522857142856,0.40664
2,16200.0,0,16814.522857142856,0.40664
4,18000.0,0,18633.385714285716,0.9348
4,18300.0,0,18933.385714285716,0.9348
1,18000.0,0,18607.08,0.19824
1,18300.0,0,18907.08,0.19824
1,18600.0,0,19207.08,0.19824
1,18900.0,0,19507.08,0.19824
5,18000.0,0,18607.324285714287,0.20508
5,18300.0,0,18907.324285714287,0.20508
3,20700.0,0,21324.70857142857,0.69184
3,21000.0,0,21624.70857142857,0.69184
3,21300.0,0,21924.70857142857,0.69184
3,21600.0,0,22224.70857142857,0.69184
23,21300.0,0,21920.504285714287,0.57412
23,21600.0,0,22220.504285714287,0.57412
23,21900.0,0,22520.504285714287,0.57412
8,21600.0,0,22243.782857142858,1.2259200000000001
8,21900.0,0,22543.782857142858,1.2259200000000001
9,21600.0,0,22253.121428571427,1.4874
9,21900.0,0,22553.121428571427,1.4874
9,22200.0,0,22853.121428571427,1.4874
9,22500.0,0,23153.121428571427,1.4874
2,21600.0,0,22214.522857142856,0.40664
6,22200.0,0,22824.205714285716,0.67776
44,22500.0,0,23236.484285714287,3.82156
44,22800.0,0,23536.484285714287,3.82156
51,23400.0,0,24113.931428571428,3.19008
51,23700.0,0,24413.931428571428,3.19008
58,24000.0,0,24736.928571428572,3.834
58,24300.0,0,25036.928571428572,3.834
37,25200.0,0,25874.86,2.09608
37,25500.0,0,26174.86,2.09608
37,25800.0,0,26474.86,2.09608
47,25500.0,0,26192.24,2.5827199999999997
47,25800.0,0,26492.24,2.5827199999999997
47,26100.0,0,26792.24,2.5827199999999997
31,25800.0,0,26458.717142857142,1.64408
31,26100.0,0,26758.717142857142,1.64408
31,26400.0,0,27058.717142857142,1.64408
55,26100.0,0,26832.72142857143,3.7161999999999997
55,26400.0,0,27132.72142857143,3.7161999999999997
55,26700.0,0,27432.72142857143,3.7161999999999997
27,26400.0,0,27038.318571428572,1.07292
27,26700.0,0,27338.318571428572,1.07292
25,26400.0,0,27029.192857142858,0.8174
25,26700.0,0,27329.192857142858,0.8174
52,26400.0,0,27116.01714285714,3.2484800000000003
52,26700.0,0,27416.01714285714,3.2484800000000003
52,27000.0,0,27716.01714285714,3.2484800000000003
43,27600.0,0,28302.39,2.86692
43,27900.0,0,28602.39,2.86692
26,27600.0,0,28228.862857142856,0.80816
26,27900.0,0,28528.862857142856,0.80816
49,28200.0,0,28903.755714285715,2.90516
49,28500.0,0,29203.755714285715,2.90516
49,28800.0,0,29503.755714285715,2.90516
46,29400.0,0,30141.13142857143,3.95168
46,29700.0,0,30441.13142857143,3.95168
46,30000.0,0,30741.13142857143,3.95168
35,32700.0,0,33381.62,2.2853600000000003
35,33000.0,0,33681.62,2.2853600000000003
54,33600.0,0,34320.84857142857,3.38376
28,33900.0,0,34540.067142857144,1.1218800000000002
28,34200.0,0,34840.067142857144,1.1218800000000002
41,34500.0,0,35194.03857142857,2.63308
41,34800.0,0,35494.03857142857,2.63308
41,35100.0,0,35794.03857142857,2.63308
41,35400.0,0,36094.03857142857,2.63308
46,35100.0,0,35841.131428571425,3.95168
33,35700.0,0,36369.01857142857,1.93252
33,36000.0,0,36669.01857142857,1.93252
24,36300.0,0,36919.06857142857,0.53392
24,36600.0,0,37219.06857142857,0.53392
25,36300.0,0,36929.19285714286,0.8174
25,36600.0,0,37229.19285714286,0.8174
25,36900.0,0,37529.19285714286,0.8174
53,36900.0,0,37625.52428571429,3.51468
53,37200.0,0,37925.52428571429,3.51468
1,37500.0,0,38107.08,0.19824
1,37800.0,0,38407.08,0.19824
58,39000.0,0,39736.92857142857,3.834
58,39300.0,0,40036.92857142857,3.834
9,39300.0,0,39953.12142857143,1.4874
9,39600.0,0,40253.12142857143,1.4874
9,39900.0,0,40553.12142857143,1.4874
42,39600.0,0,40327.19857142857,3.56156
29,40500.0,0,41148.87714285714,1.36856
29,40800.0,0,41448.87714285714,1.36856
10,40800.0,0,41403.47142857143,0.09720000000000001
10,41100.0,0,41703.47142857143,0.09720000000000001
48,40800.0,0,41511.18571428571,3.1132
48,41100.0,0,41811.18571428571,3.1132
48,41400.0,0,42111.18571428571,3.1132
55,41100.0,0,41832.72142857143,3.7161999999999997
55,41400.0,0,42132.72142857143,3.7161999999999997
38,42300.0,0,43007.55285714286,3.01148
38,42600.0,0,43307.55285714286,3.01148
8,42900.0,0,43543.782857142854,1.2259200000000001
8,43200.0,0,43843.782857142854,1.2259200000000001
8,43500.0,0,44143.782857142854,1.2259200000000001
44,42900.0,0,43636.48428571429,3.82156
44,43200.0,0,43936.48428571429,3.82156
13,43500.0,0,44182.25142857143,2.30304
13,43800.0,0,44482.25142857143,2.30304
50,43500.0,0,44220.65285714286,3.37828
25,43800.0,0,44429.19285714286,0.8174
25,44100.0,0,44729.19285714286,0.8174
25,44400.0,0,45029.19285714286,0.8174
7,43800.0,0,44434.724285714285,0.97228
7,44100.0,0,44734.724285714285,0.97228
7,44400.0,0,45034.724285714285,0.97228
7,44700.0,0,45334.724285714285,0.97228
27,44400.0,0,45038.31857142857,1.07292
27,44700.0,0,45338.31857142857,1.07292
23,44400.0,0,45020.50428571428,0.57412
23,44700.0,0,45320.50428571428,0.57412
22,44700.0,0,45311.497142857144,0.32192000000000004
9,45000.0,0,45653.12142857143,1.4874
9,45300.0,0,45953.12142857143,1.4874
30,46200.0,0,46848.43142857143,1.35608
30,46500.0,0,47148.43142857143,1.35608
56,46200.0,0,46930.54,3.65512
56,46500.0,0,47230.54,3.65512
36,46500.0,0,47198.15285714286,2.7482800000000003
11,46500.0,0,47103.12857142857,0.0876
11,46800.0,0,47403.12857142857,0.0876
11,47100.0,0,47703.12857142857,0.0876
53,46800.0,0,47525.52428571429,3.51468
53,47100.0,0,47825.52428571429,3.51468
53,47400.0,0,48125.52428571429,3.51468
28,47100.0,0,47740.067142857144,1.1218800000000002
28,47400.0,0,48040.067142857144,1.1218800000000002
28,47700.0,0,48340.067142857144,1.1218800000000002
28,48000.0,0,48640.067142857144,1.1218800000000002
43,47400.0,0,48102.39,2.86692
43,47700.0,0,48402.39,2.86692
43,48000.0,0,48702.39,2.86692
43,48300.0,0,49002.39,2.86692
29,47400.0,0,48048.87714285714,1.36856
37,47700.0,0,48374.86,2.09608
37,48000.0,0,48674.86,2.09608
46,48300.0,0,49041.131428571425,3.95168
46,48600.0,0,49341.131428571425,3.95168
48,48300.0,0,49011.18571428571,3.1132
48,48600.0,0,49311.18571428571,3.1132
48,48900.0,0,49611.18571428571,3.1132
26,48600.0,0,49228.862857142856,0.80816
26,48900.0,0,49528.862857142856,0.80816
26,49200.0,0,49828.862857142856,0.80816
26,49500.0,0,50128.862857142856,0.80816
40,48900.0,0,49618.03571428572,3.305
40,49200.0,0,49918.03571428572,3.305
38,49200.0,0,49907.55285714286,3.01148
38,49500.0,0,50207.55285714286,3.01148
38,49800.0,0,50507.55285714286,3.01148
24,50100.0,0,50719.06857142857,0.53392
24,50400.0,0,51019.06857142857,0.53392
24,50700.0,0,51319.06857142857,0.53392
10,50100.0,0,50703.47142857143,0.09720000000000001
25,50700.0,0,51329.19285714286,0.8174
25,51000.0,0,51629.19285714286,0.8174
25,51300.0,0,51929.19285714286,0.8174
58,51000.0,0,51736.92857142857,3.834
58,51300.0,0,52036.92857142857,3.834
