0,1,2,3,4
31,600.0,0,1258.7171428571428,1.64408
31,900.0,0,1558.7171428571428,1.64408
1,2700.0,0,3307.08,0.19824
1,3000.0,0,3607.08,0.19824
1,3300.0,0,3907.08,0.19824
10,3300.0,0,3903.4714285714285,0.09720000000000001
10,3600.0,0,4203.471428571429,0.09720000000000001
10,3900.0,0,4503.471428571429,0.09720000000000001
21,6000.0,0,6676.892857142857,2.153
21,6300.0,0,6976.892857142857,2.153
21,6600.0,0,7276.892857142857,2.153
28,12000.0,0,12640.067142857142,1.1218800000000002
28,12300.0,0,12940.067142857142,1.1218800000000002
28,12600.0,0,13240.067142857142,1.1218800000000002
44,15900.0,0,16636.484285714287,3.82156
44,16200.0,0,16936.484285714287,3.82156
1,18000.0,0,18607.08,0.19824
25,18000.0,0,18629.192857142858,0.8174
25,18300.0,0,18929.192857142858,0.8174
25,18600.0,0,19229.192857142858,0.8174
9,19200.0,0,19853.121428571427,1.4874
9,19500.0,0,20153.121428571427,1.4874
9,19800.0,0,20453.121428571427,1.4874
9,20100.0,0,20753.121428571427,1.4874
24,20700.0,0,21319.068571428572,0.53392
34,21300.0,0,21967.472857142857,1.88924
34,21600.0,0,22267.472857142857,1.88924
8,21600.0,0,22243.782857142858,1.2259200000000001
8,21900.0,0,22543.782857142858,1.2259200000000001
7,21600.0,0,22234.724285714285,0.97228
7,21900.0,0,22534.724285714285,0.97228
5,22200.0,0,22807.324285714287,0.20508
5,22500.0,0,23107.324285714287,0.20508
36,25500.0,0,26198.152857142857,2.7482800000000003
49,25800.0,0,26503.755714285715,2.90516
49,26100.0,0,26803.755714285715,2.90516
23,26100.0,0,26720.504285714287,0.57412
23,26400.0,0,27020.504285714287,0.57412
50,26400.0,0,27120.652857142857,3.37828
30,27600.0,0,28248.431428571428,1.35608
30,27900.0,0,28548.431428571428,1.35608
41,29400.0,0,30094.038571428573,2.63308
41,29700.0,0,30394.038571428573,2.63308
41,30000.0,0,30694.038571428573,2.63308
28,32700.0,0,33340.067142857144,1.1218800000000002
3,33600.0,0,34224.70857142857,0.69184
27,35100.0,0,35738.31857142857,1.07292
27,35400.0,0,36038.31857142857,1.07292
27,35700.0,0,36338.31857142857,1.07292
26,35700.0,0,36328.862857142856,0.80816
9,36300.0,0,36953.12142857143,1.4874
9,36600.0,0,37253.12142857143,1.4874
9,36900.0,0,37553.12142857143,1.4874
23,36300.0,0,36920.50428571428,0.57412
11,36900.0,0,37503.12857142857,0.0876
11,37200.0,0,37803.12857142857,0.0876
1,37500.0,0,38107.08,0.19824
1,37800.0,0,38407.08,0.19824
1,38100.0,0,38707.08,0.19824
13,39000.0,0,39682.25142857143,2.30304
13,39300.0,0,39982.25142857143,2.30304
13,39600.0,0,40282.25142857143,2.30304
29,39300.0,0,39948.87714285714,1.36856
29,39600.0,0,40248.87714285714,1.36856
29,39900.0,0,40548.87714285714,1.36856
10,40500.0,0,41103.47142857143,0.09720000000000001
10,40800.0,0,41403.47142857143,0.09720000000000001
41,40800.0,0,41494.03857142857,2.63308
41,41100.0,0,41794.03857142857,2.63308
41,41400.0,0,42094.03857142857,2.63308
41,41700.0,0,42394.03857142857,2.63308
6,41100.0,0,41724.205714285716,0.67776
6,41400.0,0,42024.205714285716,0.67776
6,41700.0,0,42324.205714285716,0.67776
33,42300.0,0,42969.01857142857,1.93252
33,42600.0,0,43269.01857142857,1.93252
31,42900.0,0,43558.717142857146,1.64408
31,43200.0,0,43858.717142857146,1.64408
45,42900.0,0,43612.328571428574,3.1452
45,43200.0,0,43912.328571428574,3.1452
15,43500.0,0,44194.29285714286,2.6401999999999997
15,43800.0,0,44494.29285714286,2.6401999999999997
15,44100.0,0,44794.29285714286,2.6401999999999997
15,44400.0,0,45094.29285714286,2.6401999999999997
40,43500.0,0,44218.03571428572,3.305
40,43800.0,0,44518.03571428572,3.305
40,44100.0,0,44818.03571428572,3.305
40,44400.0,0,45118.03571428572,3.305
47,43800.0,0,44492.24,2.5827199999999997
43,43800.0,0,44502.39,2.86692
43,44100.0,0,44802.39,2.86692
43,44400.0,0,45102.39,2.86692
34,44100.0,0,44767.47285714286,1.88924
34,44400.0,0,45067.47285714286,1.88924
7,44100.0,0,44734.724285714285,0.97228
39,44400.0,0,45084.282857142854,2.3599200000000002
39,44700.0,0,45384.282857142854,2.3599200000000002
39,45000.0,0,45684.282857142854,2.3599200000000002
39,45300.0,0,45984.282857142854,2.3599200000000002
42,44400.0,0,45127.19857142857,3.56156
22,44700.0,0,45311.497142857144,0.32192000000000004
22,45000.0,0,45611.497142857144,0.32192000000000004
11,45000.0,0,45603.12857142857,0.0876
11,45300.0,0,45903.12857142857,0.0876
11,45600.0,0,46203.12857142857,0.0876
11,45900.0,0,46503.12857142857,0.0876
27,46200.0,0,46838.31857142857,1.07292
27,46500.0,0,47138.31857142857,1.07292
27,46800.0,0,47438.31857142857,1.07292
27,47100.0,0,47738.31857142857,1.07292
1,46200.0,0,46807.08,0.19824
1,46500.0,0,47107.08,0.19824
1,46800.0,0,47407.08,0.19824
8,46500.0,0,47143.782857142854,1.2259200000000001
8,46800.0,0,47443.782857142854,1.2259200000000001
4,46800.0,0,47433.385714285716,0.9348
4,47100.0,0,47733.385714285716,0.9348
4,47400.0,0,48033.385714285716,0.9348
24,47100.0,0,47719.06857142857,0.53392
24,47400.0,0,48019.06857142857,0.53392
9,47400.0,0,48053.12142857143,1.4874
9,47700.0,0,48353.12142857143,1.4874
9,48000.0,0,48653.12142857143,1.4874
9,48300.0,0,48953.12142857143,1.4874
29,47400.0,0,48048.87714285714,1.36856
29,47700.0,0,48348.87714285714,1.36856
53,47700.0,0,48425.52428571429,3.51468
53,48000.0,0,48725.52428571429,3.51468
53,48300.0,0,49025.52428571429,3.51468
36,48300.0,0,48998.15285714286,2.7482800000000003
36,48600.0,0,49298.15285714286,2.7482800000000003
36,48900.0,0,49598.15285714286,2.7482800000000003
55,48600.0,0,49332.72142857143,3.7161999999999997
55,48900.0,0,49632.72142857143,3.7161999999999997
10,48900.0,0,49503.47142857143,0.09720000000000001
10,49200.0,0,49803.47142857143,0.09720000000000001
10,49500.0,0,50103.47142857143,0.09720000000000001
41,49800.0,0,50494.03857142857,2.63308
41,50100.0,0,50794.03857142857,2.63308
41,50400.0,0,51094.03857142857,2.63308
50,49800.0,0,50520.65285714286,3.37828
50,50100.0,0,50820.65285714286,3.37828
50,50400.0,0,51120.65285714286,3.37828
26,50100.0,0,50728.862857142856,0.80816
26,50400.0,0,51028.862857142856,0.80816
26,50700.0,0,51328.862857142856,0.80816
18,50100.0,0,50766.54285714286,1.8632000000000002
18,50400.0,0,51066.54285714286,1.8632000000000002
18,50700.0,0,51366.54285714286,1.8632000000000002
51,51000.0,0,51713.93142857143,3.19008
51,51300.0,0,52013.93142857143,3.19008
46,51000.0,0,51741.131428571425,3.95168
46,51300.0,0,52041.131428571425,3.95168
