0,1,2,3,4
38,1200.0,0,1907.5528571428572,3.01148
38,1500.0,0,2207.552857142857,3.01148
1,2700.0,0,3307.08,0.19824
1,3000.0,0,3607.08,0.19824
13,3300.0,0,3982.2514285714287,2.30304
13,3600.0,0,4282.251428571429,2.30304
13,3900.0,0,4582.251428571429,2.30304
13,4200.0,0,4882.251428571429,2.30304
24,6000.0,0,6619.068571428571,0.53392
24,6300.0,0,6919.068571428571,0.53392
24,6600.0,0,7219.068571428571,0.53392
47,12000.0,0,12692.24,2.5827199999999997
47,12300.0,0,12992.24,2.5827199999999997
47,12600.0,0,13292.24,2.5827199999999997
47,12900.0,0,13592.24,2.5827199999999997
3,18900.0,0,19524.70857142857,0.69184
3,19200.0,0,19824.70857142857,0.69184
2,19200.0,0,19814.522857142856,0.40664
2,19500.0,0,20114.522857142856,0.40664
2,19800.0,0,20414.522857142856,0.40664
34,20700.0,0,21367.472857142857,1.88924
34,21000.0,0,21667.472857142857,1.88924
34,21300.0,0,21967.472857142857,1.88924
34,21600.0,0,22267.472857142857,1.88924
48,21300.0,0,22011.185714285715,3.1132
48,21600.0,0,22311.185714285715,3.1132
9,21600.0,0,22253.121428571427,1.4874
9,21900.0,0,22553.121428571427,1.4874
37,21600.0,0,22274.86,2.09608
37,21900.0,0,22574.86,2.09608
6,24000.0,0,24624.205714285716,0.67776
6,24300.0,0,24924.205714285716,0.67776
44,25500.0,0,26236.484285714287,3.82156
35,25800.0,0,26481.62,2.2853600000000003
35,26100.0,0,26781.62,2.2853600000000003
43,26400.0,0,27102.39,2.86692
43,26700.0,0,27402.39,2.86692
52,26400.0,0,27116.01714285714,3.2484800000000003
52,26700.0,0,27416.01714285714,3.2484800000000003
52,27000.0,0,27716.01714285714,3.2484800000000003
31,27600.0,0,28258.717142857142,1.64408
31,27900.0,0,28558.717142857142,1.64408
31,28200.0,0,28858.717142857142,1.64408
38,27600.0,0,28307.55285714286,3.01148
38,27900.0,0,28607.55285714286,3.01148
32,28200.0,0,28856.935714285715,1.5942
32,28500.0,0,29156.935714285715,1.5942
32,28800.0,0,29456.935714285715,1.5942
53,29400.0,0,30125.524285714284,3.51468
53,29700.0,0,30425.524285714284,3.51468
53,30000.0,0,30725.524285714284,3.51468
8,33600.0,0,34243.782857142854,1.2259200000000001
8,33900.0,0,34543.782857142854,1.2259200000000001
56,33900.0,0,34630.54,3.65512
56,34200.0,0,34930.54,3.65512
56,34500.0,0,35230.54,3.65512
42,34500.0,0,35227.19857142857,3.56156
42,34800.0,0,35527.19857142857,3.56156
42,35100.0,0,35827.19857142857,3.56156
42,35400.0,0,36127.19857142857,3.56156
36,35100.0,0,35798.15285714286,2.7482800000000003
36,35400.0,0,36098.15285714286,2.7482800000000003
25,35700.0,0,36329.19285714286,0.8174
6,36300.0,0,36924.205714285716,0.67776
6,36600.0,0,37224.205714285716,0.67776
29,36300.0,0,36948.87714285714,1.36856
29,36600.0,0,37248.87714285714,1.36856
29,36900.0,0,37548.87714285714,1.36856
22,36900.0,0,37511.497142857144,0.32192000000000004
22,37200.0,0,37811.497142857144,0.32192000000000004
11,37500.0,0,38103.12857142857,0.0876
11,37800.0,0,38403.12857142857,0.0876
21,39000.0,0,39676.892857142855,2.153
21,39300.0,0,39976.892857142855,2.153
21,39600.0,0,40276.892857142855,2.153
7,39300.0,0,39934.724285714285,0.97228
10,40800.0,0,41403.47142857143,0.09720000000000001
10,41100.0,0,41703.47142857143,0.09720000000000001
10,41400.0,0,42003.47142857143,0.09720000000000001
10,41700.0,0,42303.47142857143,0.09720000000000001
23,40800.0,0,41420.50428571428,0.57412
23,41100.0,0,41720.50428571428,0.57412
24,41100.0,0,41719.06857142857,0.53392
24,41400.0,0,42019.06857142857,0.53392
24,41700.0,0,42319.06857142857,0.53392
36,42300.0,0,42998.15285714286,2.7482800000000003
6,42900.0,0,43524.205714285716,0.67776
6,43200.0,0,43824.205714285716,0.67776
6,43500.0,0,44124.205714285716,0.67776
33,42900.0,0,43569.01857142857,1.93252
25,43500.0,0,44129.19285714286,0.8174
25,43800.0,0,44429.19285714286,0.8174
25,44100.0,0,44729.19285714286,0.8174
25,44400.0,0,45029.19285714286,0.8174
31,43800.0,0,44458.717142857146,1.64408
31,44100.0,0,44758.717142857146,1.64408
31,44400.0,0,45058.717142857146,1.64408
31,44700.0,0,45358.717142857146,1.64408
27,43800.0,0,44438.31857142857,1.07292
32,44400.0,0,45056.93571428571,1.5942
22,44700.0,0,45311.497142857144,0.32192000000000004
22,45000.0,0,45611.497142857144,0.32192000000000004
40,44700.0,0,45418.03571428572,3.305
40,45000.0,0,45718.03571428572,3.305
47,45000.0,0,45692.24,2.5827199999999997
47,45300.0,0,45992.24,2.5827199999999997
23,46200.0,0,46820.50428571428,0.57412
23,46500.0,0,47120.50428571428,0.57412
23,46800.0,0,47420.50428571428,0.57412
13,46200.0,0,46882.25142857143,2.30304
13,46500.0,0,47182.25142857143,2.30304
13,46800.0,0,47482.25142857143,2.30304
9,46500.0,0,47153.12142857143,1.4874
9,46800.0,0,47453.12142857143,1.4874
9,47100.0,0,47753.12142857143,1.4874
9,47400.0,0,48053.12142857143,1.4874
34,46500.0,0,47167.47285714286,1.88924
34,46800.0,0,47467.47285714286,1.88924
34,47100.0,0,47767.47285714286,1.88924
7,46500.0,0,47134.724285714285,0.97228
7,46800.0,0,47434.724285714285,0.97228
7,47100.0,0,47734.724285714285,0.97228
35,46800.0,0,47481.62,2.2853600000000003
35,47100.0,0,47781.62,2.2853600000000003
35,47400.0,0,48081.62,2.2853600000000003
4,47400.0,0,48033.385714285716,0.9348
4,47700.0,0,48333.385714285716,0.9348
4,48000.0,0,48633.385714285716,0.9348
4,48300.0,0,48933.385714285716,0.9348
29,47400.0,0,48048.87714285714,1.36856
29,47700.0,0,48348.87714285714,1.36856
29,48000.0,0,48648.87714285714,1.36856
52,47700.0,0,48416.01714285714,3.2484800000000003
52,48000.0,0,48716.01714285714,3.2484800000000003
52,48300.0,0,49016.01714285714,3.2484800000000003
52,48600.0,0,49316.01714285714,3.2484800000000003
49,48000.0,0,48703.75571428571,2.90516
49,48300.0,0,49003.75571428571,2.90516
49,48600.0,0,49303.75571428571,2.90516
49,48900.0,0,49603.75571428571,2.90516
48,48300.0,0,49011.18571428571,3.1132
48,48600.0,0,49311.18571428571,3.1132
33,48300.0,0,48969.01857142857,1.93252
33,48600.0,0,49269.01857142857,1.93252
33,48900.0,0,49569.01857142857,1.93252
45,48600.0,0,49312.328571428574,3.1452
45,48900.0,0,49612.328571428574,3.1452
45,49200.0,0,49912.328571428574,3.1452
45,49500.0,0,50212.328571428574,3.1452
57,48900.0,0,49643.59857142857,4.02076
26,50100.0,0,50728.862857142856,0.80816
26,50400.0,0,51028.862857142856,0.80816
42,50400.0,0,51127.19857142857,3.56156
42,50700.0,0,51427.19857142857,3.56156
42,51000.0,0,51727.19857142857,3.56156
50,50700.0,0,51420.65285714286,3.37828
50,51000.0,0,51720.65285714286,3.37828
50,51300.0,0,52020.65285714286,3.37828
50,51600.0,0,52320.65285714286,3.37828
11,50700.0,0,51303.12857142857,0.0876
11,51000.0,0,51603.12857142857,0.0876
3,51000.0,0,51624.70857142857,0.69184
3,51300.0,0,51924.70857142857,0.69184
3,51600.0,0,52224.70857142857,0.69184
1,51000.0,0,51607.08,0.19824
1,51300.0,0,51907.08,0.19824
1,51600.0,0,52207.08,0.19824
6,51000.0,0,51624.205714285716,0.67776
6,51300.0,0,51924.205714285716,0.67776
6,51600.0,0,52224.205714285716,0.67776
30,51000.0,0,51648.43142857143,1.35608
30,51300.0,0,51948.43142857143,1.35608
30,51600.0,0,52248.43142857143,1.35608
30,51900.0,0,52548.43142857143,1.35608
36,51300.0,0,51998.15285714286,2.7482800000000003
36,51600.0,0,52298.15285714286,2.7482800000000003
31,51300.0,0,51958.717142857146,1.64408
31,51600.0,0,52258.717142857146,1.64408
44,51600.0,0,52336.48428571429,3.82156
44,51900.0,0,52636.48428571429,3.82156
44,52200.0,0,52936.48428571429,3.82156
25,51900.0,0,52529.19285714286,0.8174
28,51900.0,0,52540.067142857144,1.1218800000000002
28,52200.0,0,52840.067142857144,1.1218800000000002
28,52500.0,0,53140.067142857144,1.1218800000000002
28,52800.0,0,53440.067142857144,1.1218800000000002
56,52200.0,0,52930.54,3.65512
56,52500.0,0,53230.54,3.65512
56,52800.0,0,53530.54,3.65512
16,52500.0,0,53159.06428571429,1.6538
16,52800.0,0,53459.06428571429,1.6538
27,52800.0,0,53438.31857142857,1.07292
27,53100.0,0,53738.31857142857,1.07292
23,52800.0,0,53420.50428571428,0.57412
23,53100.0,0,53720.50428571428,0.57412
23,53400.0,0,54020.50428571428,0.57412
34,53100.0,0,53767.47285714286,1.88924
34,53400.0,0,54067.47285714286,1.88924
54,54000.0,0,54720.84857142857,3.38376
54,54300.0,0,55020.84857142857,3.38376
2,54000.0,0,54614.52285714286,0.40664
2,54300.0,0,54914.52285714286,0.40664
