0,1,2,3,4
18,900.0,0,1566.5428571428572,1.8632000000000002
18,1200.0,0,1866.5428571428572,1.8632000000000002
18,1500.0,0,2166.542857142857,1.8632000000000002
3,1200.0,0,1824.7085714285715,0.69184
3,1500.0,0,2124.7085714285713,0.69184
3,1800.0,0,2424.7085714285713,0.69184
28,1800.0,0,2440.0671428571427,1.1218800000000002
28,2100.0,0,2740.0671428571427,1.1218800000000002
28,2400.0,0,3040.0671428571427,1.1218800000000002
10,2400.0,0,3003.4714285714285,0.09720000000000001
10,2700.0,0,3303.4714285714285,0.09720000000000001
1,2700.0,0,3307.08,0.19824
26,3900.0,0,4528.862857142857,0.80816
26,4200.0,0,4828.862857142857,0.80816
26,4500.0,0,5128.862857142857,0.80816
25,5400.0,0,6029.192857142857,0.8174
25,5700.0,0,6329.192857142857,0.8174
25,6000.0,0,6629.192857142857,0.8174
1,15900.0,0,16507.08,0.19824
1,16200.0,0,16807.08,0.19824
2,19500.0,0,20114.522857142856,0.40664
28,21000.0,0,21640.067142857144,1.1218800000000002
28,21300.0,0,21940.067142857144,1.1218800000000002
10,21300.0,0,21903.47142857143,0.09720000000000001
10,21600.0,0,22203.47142857143,0.09720000000000001
10,21900.0,0,22503.47142857143,0.09720000000000001
10,22200.0,0,22803.47142857143,0.09720000000000001
58,21600.0,0,22336.928571428572,3.834
58,21900.0,0,22636.928571428572,3.834
58,22200.0,0,22936.928571428572,3.834
27,21600.0,0,22238.318571428572,1.07292
27,21900.0,0,22538.318571428572,1.07292
27,22200.0,0,22838.318571428572,1.07292
6,22500.0,0,23124.205714285716,0.67776
49,22500.0,0,23203.755714285715,2.90516
49,22800.0,0,23503.755714285715,2.90516
31,22500.0,0,23158.717142857142,1.64408
31,22800.0,0,23458.717142857142,1.64408
31,23100.0,0,23758.717142857142,1.64408
56,22800.0,0,23530.54,3.65512
56,23100.0,0,23830.54,3.65512
26,23700.0,0,24328.862857142856,0.80816
26,24000.0,0,24628.862857142856,0.80816
26,24300.0,0,24928.862857142856,0.80816
26,24600.0,0,25228.862857142856,0.80816
22,24300.0,0,24911.497142857144,0.32192000000000004
22,24600.0,0,25211.497142857144,0.32192000000000004
3,24600.0,0,25224.70857142857,0.69184
3,24900.0,0,25524.70857142857,0.69184
51,24900.0,0,25613.931428571428,3.19008
46,24900.0,0,25641.13142857143,3.95168
46,25200.0,0,25941.13142857143,3.95168
38,25200.0,0,25907.55285714286,3.01148
38,25500.0,0,26207.55285714286,3.01148
38,25800.0,0,26507.55285714286,3.01148
50,25500.0,0,26220.652857142857,3.37828
50,25800.0,0,26520.652857142857,3.37828
50,26100.0,0,26820.652857142857,3.37828
25,26400.0,0,27029.192857142858,0.8174
25,26700.0,0,27329.192857142858,0.8174
9,27300.0,0,27953.121428571427,1.4874
9,27600.0,0,28253.121428571427,1.4874
5,27600.0,0,28207.324285714287,0.20508
5,27900.0,0,28507.324285714287,0.20508
5,28200.0,0,28807.324285714287,0.20508
42,29400.0,0,30127.198571428573,3.56156
42,29700.0,0,30427.198571428573,3.56156
30,31800.0,0,32448.431428571428,1.35608
30,32100.0,0,32748.431428571428,1.35608
53,32100.0,0,32825.52428571429,3.51468
53,32400.0,0,33125.52428571429,3.51468
38,32700.0,0,33407.55285714286,3.01148
38,33000.0,0,33707.55285714286,3.01148
43,33000.0,0,33702.39,2.86692
43,33300.0,0,34002.39,2.86692
43,33600.0,0,34302.39,2.86692
43,33900.0,0,34602.39,2.86692
44,33300.0,0,34036.48428571429,3.82156
44,33600.0,0,34336.48428571429,3.82156
36,33600.0,0,34298.15285714286,2.7482800000000003
36,33900.0,0,34598.15285714286,2.7482800000000003
14,34200.0,0,34887.44142857143,2.44836
37,34500.0,0,35174.86,2.09608
37,34800.0,0,35474.86,2.09608
37,35100.0,0,35774.86,2.09608
37,35400.0,0,36074.86,2.09608
23,35100.0,0,35720.50428571428,0.57412
23,35400.0,0,36020.50428571428,0.57412
23,35700.0,0,36320.50428571428,0.57412
23,36000.0,0,36620.50428571428,0.57412
53,35700.0,0,36425.52428571429,3.51468
53,36000.0,0,36725.52428571429,3.51468
53,36300.0,0,37025.52428571429,3.51468
39,36300.0,0,36984.282857142854,2.3599200000000002
39,36600.0,0,37284.282857142854,2.3599200000000002
39,36900.0,0,37584.282857142854,2.3599200000000002
39,37200.0,0,37884.282857142854,2.3599200000000002
10,36300.0,0,36903.47142857143,0.09720000000000001
10,36600.0,0,37203.47142857143,0.09720000000000001
10,36900.0,0,37503.47142857143,0.09720000000000001
25,36900.0,0,37529.19285714286,0.8174
25,37200.0,0,37829.19285714286,0.8174
25,37500.0,0,38129.19285714286,0.8174
42,37500.0,0,38227.19857142857,3.56156
42,37800.0,0,38527.19857142857,3.56156
42,38100.0,0,38827.19857142857,3.56156
33,37500.0,0,38169.01857142857,1.93252
20,37800.0,0,38471.95142857143,2.01464
31,38100.0,0,38758.717142857146,1.64408
31,38400.0,0,39058.717142857146,1.64408
31,38700.0,0,39358.717142857146,1.64408
31,39000.0,0,39658.717142857146,1.64408
30,38400.0,0,39048.43142857143,1.35608
30,38700.0,0,39348.43142857143,1.35608
35,38700.0,0,39381.62,2.2853600000000003
35,39000.0,0,39681.62,2.2853600000000003
41,39000.0,0,39694.03857142857,2.63308
41,39300.0,0,39994.03857142857,2.63308
19,39600.0,0,40266.89428571428,1.87304
19,39900.0,0,40566.89428571428,1.87304
19,40200.0,0,40866.89428571428,1.87304
55,39900.0,0,40632.72142857143,3.7161999999999997
36,39900.0,0,40598.15285714286,2.7482800000000003
36,40200.0,0,40898.15285714286,2.7482800000000003
36,40500.0,0,41198.15285714286,2.7482800000000003
11,40500.0,0,41103.12857142857,0.0876
24,40800.0,0,41419.06857142857,0.53392
18,40800.0,0,41466.54285714286,1.8632000000000002
18,41100.0,0,41766.54285714286,1.8632000000000002
18,41400.0,0,42066.54285714286,1.8632000000000002
27,40800.0,0,41438.31857142857,1.07292
27,41100.0,0,41738.31857142857,1.07292
28,40800.0,0,41440.067142857144,1.1218800000000002
2,41100.0,0,41714.52285714286,0.40664
2,41400.0,0,42014.52285714286,0.40664
38,41100.0,0,41807.55285714286,3.01148
22,41100.0,0,41711.497142857144,0.32192000000000004
42,41700.0,0,42427.19857142857,3.56156
42,42000.0,0,42727.19857142857,3.56156
42,42300.0,0,43027.19857142857,3.56156
32,42300.0,0,42956.93571428571,1.5942
32,42600.0,0,43256.93571428571,1.5942
32,42900.0,0,43556.93571428571,1.5942
29,42300.0,0,42948.87714285714,1.36856
9,42300.0,0,42953.12142857143,1.4874
9,42600.0,0,43253.12142857143,1.4874
9,42900.0,0,43553.12142857143,1.4874
8,42600.0,0,43243.782857142854,1.2259200000000001
8,42900.0,0,43543.782857142854,1.2259200000000001
8,43200.0,0,43843.782857142854,1.2259200000000001
8,43500.0,0,44143.782857142854,1.2259200000000001
48,42600.0,0,43311.18571428571,3.1132
40,42600.0,0,43318.03571428572,3.305
7,42900.0,0,43534.724285714285,0.97228
7,43200.0,0,43834.724285714285,0.97228
7,43500.0,0,44134.724285714285,0.97228
7,43800.0,0,44434.724285714285,0.97228
17,43500.0,0,44165.43571428571,1.8322
51,43800.0,0,44513.93142857143,3.19008
51,44100.0,0,44813.93142857143,3.19008
51,44400.0,0,45113.93142857143,3.19008
57,43800.0,0,44543.59857142857,4.02076
57,44100.0,0,44843.59857142857,4.02076
57,44400.0,0,45143.59857142857,4.02076
34,44100.0,0,44767.47285714286,1.88924
